,country,continent,year,lifeExp,pop
14622,Ireland,Europe,2028,83.2,
14623,Ireland,Europe,2029,83.4,
14624,Ireland,Europe,2030,83.6,
14625,Ireland,Europe,2031,83.7,
14626,Ireland,Europe,2032,83.9,
14627,Ireland,Europe,2033,84.0,
14628,Ireland,Europe,2034,84.2,
14629,Ireland,Europe,2035,84.3,
14630,Ireland,Europe,2036,84.5,
14631,Ireland,Europe,2037,84.6,
14632,Ireland,Europe,2038,84.7,
14633,Ireland,Europe,2039,84.8,
14634,Ireland,Europe,2040,85.0,
14635,Ireland,Europe,2041,85.1,
14636,Ireland,Europe,2042,85.2,
14637,Ireland,Europe,2043,85.4,
14638,Ireland,Europe,2044,85.5,
14639,Ireland,Europe,2045,85.6,
14640,Ireland,Europe,2046,85.7,
14641,Ireland,Europe,2047,85.9,
14642,Ireland,Europe,2048,86.0,
14643,Ireland,Europe,2049,86.1,
14644,Ireland,Europe,2050,86.2,6040000.0
14645,Ireland,Europe,2051,86.3,
14646,Ireland,Europe,2052,86.5,
14647,Ireland,Europe,2053,86.6,
14648,Ireland,Europe,2054,86.7,
14649,Ireland,Europe,2055,86.8,
14650,Ireland,Europe,2056,86.9,
14651,Ireland,Europe,2057,87.1,
14652,Ireland,Europe,2058,87.2,
14653,Ireland,Europe,2059,87.3,
14654,Ireland,Europe,2060,87.4,
14655,Ireland,Europe,2061,87.5,
14656,Ireland,Europe,2062,87.7,
14657,Ireland,Europe,2063,87.8,
14658,Ireland,Europe,2064,87.9,
14659,Ireland,Europe,2065,88.0,
14660,Ireland,Europe,2066,88.1,
14661,Ireland,Europe,2067,88.3,
14662,Ireland,Europe,2068,88.4,
14663,Ireland,Europe,2069,88.5,
14664,Ireland,Europe,2070,88.6,
14665,Ireland,Europe,2071,88.7,
14666,Ireland,Europe,2072,88.9,
14667,Ireland,Europe,2073,89.0,
14668,Ireland,Europe,2074,89.1,
14669,Ireland,Europe,2075,89.2,
14670,Ireland,Europe,2076,89.3,
14671,Ireland,Europe,2077,89.4,
14672,Ireland,Europe,2078,89.6,
14673,Ireland,Europe,2079,89.7,
14674,Ireland,Europe,2080,89.8,
14675,Ireland,Europe,2081,89.9,
14676,Ireland,Europe,2082,90.0,
14677,Ireland,Europe,2083,90.1,
14678,Ireland,Europe,2084,90.2,
14679,Ireland,Europe,2085,90.3,
14680,Ireland,Europe,2086,90.4,
14681,Ireland,Europe,2087,90.5,
14682,Ireland,Europe,2088,90.7,
14683,Ireland,Europe,2089,90.8,
14684,Ireland,Europe,2090,90.9,
14685,Ireland,Europe,2091,91.0,
14686,Ireland,Europe,2092,91.1,
14687,Ireland,Europe,2093,91.3,
14688,Ireland,Europe,2094,91.4,
14689,Ireland,Europe,2095,91.5,
14690,Ireland,Europe,2096,91.6,
14691,Ireland,Europe,2097,91.7,
14692,Ireland,Europe,2098,91.9,
14693,Ireland,Europe,2099,92.0,
14694,Ireland,Europe,2100,92.1,7050000.0
14695,Ireland,Europe,2008,79.8,4350000.0
14696,Ireland,Europe,2009,79.9,4410000.0
14697,Ireland,Europe,2010,80.4,4470000.0
14698,Ireland,Europe,2011,80.5,4530000.0
14699,Ireland,Europe,2012,80.8,4580000.0
14700,Ireland,Europe,2013,81.0,4630000.0
14701,Ireland,Europe,2014,81.1,
14702,Ireland,Europe,2015,81.1,
14703,Ireland,Europe,2016,81.2,
14704,Ireland,Europe,2017,81.3,
14705,Ireland,Europe,2018,81.5,
14706,Ireland,Europe,2019,81.7,
14707,Ireland,Europe,2020,81.8,
14708,Ireland,Europe,2021,82.0,
14709,Ireland,Europe,2022,82.2,
14710,Ireland,Europe,2023,82.4,
14711,Ireland,Europe,2024,82.5,
14712,Ireland,Europe,2025,82.7,
14713,Ireland,Europe,2026,82.9,
14714,Ireland,Europe,2027,83.1,
14715,Ireland,Europe,2028,83.2,
14716,Ireland,Europe,2029,83.4,
14717,Ireland,Europe,2030,83.6,
14718,Ireland,Europe,2031,83.7,
14719,Ireland,Europe,2032,83.9,
14720,Ireland,Europe,2033,84.0,
14721,Ireland,Europe,2034,84.2,
14722,Ireland,Europe,2035,84.3,
14723,Ireland,Europe,2036,84.5,
14724,Ireland,Europe,2037,84.6,
14725,Ireland,Europe,2038,84.7,
14726,Ireland,Europe,2039,84.8,
14727,Ireland,Europe,2040,85.0,
14728,Ireland,Europe,2041,85.1,
14729,Ireland,Europe,2042,85.2,
14730,Ireland,Europe,2043,85.4,
14731,Ireland,Europe,2044,85.5,
14732,Ireland,Europe,2045,85.6,
14733,Ireland,Europe,2046,85.7,
14734,Ireland,Europe,2047,85.9,
14735,Ireland,Europe,2048,86.0,
14736,Ireland,Europe,2049,86.1,
14737,Ireland,Europe,2050,86.2,6040000.0
14738,Ireland,Europe,2051,86.3,
14739,Ireland,Europe,2052,86.5,
14740,Ireland,Europe,2053,86.6,
14741,Ireland,Europe,2054,86.7,
14742,Ireland,Europe,2055,86.8,
14743,Ireland,Europe,2056,86.9,
14744,Ireland,Europe,2057,87.1,
14745,Ireland,Europe,2058,87.2,
14746,Ireland,Europe,2059,87.3,
14747,Ireland,Europe,2060,87.4,
14748,Ireland,Europe,2061,87.5,
14749,Ireland,Europe,2062,87.7,
14750,Ireland,Europe,2063,87.8,
14751,Ireland,Europe,2064,87.9,
14752,Ireland,Europe,2065,88.0,
14753,Ireland,Europe,2066,88.1,
14754,Ireland,Europe,2067,88.3,
14755,Ireland,Europe,2068,88.4,
14756,Ireland,Europe,2069,88.5,
14757,Ireland,Europe,2070,88.6,
14758,Ireland,Europe,2071,88.7,
14759,Ireland,Europe,2072,88.9,
14760,Ireland,Europe,2073,89.0,
14761,Ireland,Europe,2074,89.1,
14762,Ireland,Europe,2075,89.2,
14763,Ireland,Europe,2076,89.3,
14764,Ireland,Europe,2077,89.4,
14765,Ireland,Europe,2078,89.6,
14766,Ireland,Europe,2079,89.7,
14767,Ireland,Europe,2080,89.8,
14768,Ireland,Europe,2081,89.9,
14769,Ireland,Europe,2082,90.0,
14770,Ireland,Europe,2083,90.1,
14771,Ireland,Europe,2084,90.2,
14772,Ireland,Europe,2085,90.3,
14773,Ireland,Europe,2086,90.4,
14774,Ireland,Europe,2087,90.5,
14775,Ireland,Europe,2088,90.7,
14776,Ireland,Europe,2089,90.8,
14777,Ireland,Europe,2090,90.9,
14778,Ireland,Europe,2091,91.0,
14779,Ireland,Europe,2092,91.1,
14780,Ireland,Europe,2093,91.3,
14781,Ireland,Europe,2094,91.4,
14782,Ireland,Europe,2095,91.5,
14783,Ireland,Europe,2096,91.6,
14784,Ireland,Europe,2097,91.7,
14785,Ireland,Europe,2098,91.9,
14786,Ireland,Europe,2099,92.0,
14787,Ireland,Europe,2100,92.1,7050000.0
14788,Ireland,Europe,2008,79.8,4350000.0
14789,Ireland,Europe,2009,79.9,4410000.0
14790,Ireland,Europe,2010,80.4,4470000.0
14791,Ireland,Europe,2011,80.5,4530000.0
14792,Ireland,Europe,2012,80.8,4580000.0
14793,Ireland,Europe,2013,81.0,4630000.0
14794,Ireland,Europe,2014,81.1,
14795,Ireland,Europe,2015,81.1,
14796,Ireland,Europe,2016,81.2,
14797,Ireland,Europe,2017,81.3,
14798,Ireland,Europe,2018,81.5,
14799,Ireland,Europe,2019,81.7,
14800,Ireland,Europe,2020,81.8,
14801,Ireland,Europe,2021,82.0,
14802,Ireland,Europe,2022,82.2,
14803,Ireland,Europe,2023,82.4,
14804,Ireland,Europe,2024,82.5,
14805,Ireland,Europe,2025,82.7,
14806,Ireland,Europe,2026,82.9,
14807,Ireland,Europe,2027,83.1,
14808,Ireland,Europe,2028,83.2,
14809,Ireland,Europe,2029,83.4,
14810,Ireland,Europe,2030,83.6,
14811,Ireland,Europe,2031,83.7,
14812,Ireland,Europe,2032,83.9,
14813,Ireland,Europe,2033,84.0,
14814,Ireland,Europe,2034,84.2,
14815,Ireland,Europe,2035,84.3,
14816,Ireland,Europe,2036,84.5,
14817,Ireland,Europe,2037,84.6,
14818,Ireland,Europe,2038,84.7,
14819,Ireland,Europe,2039,84.8,
14820,Ireland,Europe,2040,85.0,
14821,Ireland,Europe,2041,85.1,
14822,Ireland,Europe,2042,85.2,
14823,Ireland,Europe,2043,85.4,
14824,Ireland,Europe,2044,85.5,
14825,Ireland,Europe,2045,85.6,
14826,Ireland,Europe,2046,85.7,
14827,Ireland,Europe,2047,85.9,
14828,Ireland,Europe,2048,86.0,
14829,Ireland,Europe,2049,86.1,
14830,Ireland,Europe,2050,86.2,6040000.0
14831,Ireland,Europe,2051,86.3,
14832,Ireland,Europe,2052,86.5,
14833,Ireland,Europe,2053,86.6,
14834,Ireland,Europe,2054,86.7,
14835,Ireland,Europe,2055,86.8,
14836,Ireland,Europe,2056,86.9,
14837,Ireland,Europe,2057,87.1,
14838,Ireland,Europe,2058,87.2,
14839,Ireland,Europe,2059,87.3,
14840,Ireland,Europe,2060,87.4,
14841,Ireland,Europe,2061,87.5,
14842,Ireland,Europe,2062,87.7,
14843,Ireland,Europe,2063,87.8,
14844,Ireland,Europe,2064,87.9,
14845,Ireland,Europe,2065,88.0,
14846,Ireland,Europe,2066,88.1,
14847,Ireland,Europe,2067,88.3,
14848,Ireland,Europe,2068,88.4,
14849,Ireland,Europe,2069,88.5,
14850,Ireland,Europe,2070,88.6,
14851,Ireland,Europe,2071,88.7,
14852,Ireland,Europe,2072,88.9,
14853,Ireland,Europe,2073,89.0,
14854,Ireland,Europe,2074,89.1,
14855,Ireland,Europe,2075,89.2,
14856,Ireland,Europe,2076,89.3,
14857,Ireland,Europe,2077,89.4,
14858,Ireland,Europe,2078,89.6,
14859,Ireland,Europe,2079,89.7,
14860,Ireland,Europe,2080,89.8,
14861,Ireland,Europe,2081,89.9,
14862,Ireland,Europe,2082,90.0,
14863,Ireland,Europe,2083,90.1,
14864,Ireland,Europe,2084,90.2,
14865,Ireland,Europe,2085,90.3,
14866,Ireland,Europe,2086,90.4,
14867,Ireland,Europe,2087,90.5,
14868,Ireland,Europe,2088,90.7,
14869,Ireland,Europe,2089,90.8,
14870,Ireland,Europe,2090,90.9,
14871,Ireland,Europe,2091,91.0,
14872,Ireland,Europe,2092,91.1,
14873,Ireland,Europe,2093,91.3,
14874,Ireland,Europe,2094,91.4,
14875,Ireland,Europe,2095,91.5,
14876,Ireland,Europe,2096,91.6,
14877,Ireland,Europe,2097,91.7,
14878,Ireland,Europe,2098,91.9,
14879,Ireland,Europe,2099,92.0,
14880,Ireland,Europe,2100,92.1,7050000.0
14881,Ireland,Europe,2008,79.8,4350000.0
14882,Ireland,Europe,2009,79.9,4410000.0
14883,Ireland,Europe,2010,80.4,4470000.0
14884,Ireland,Europe,2011,80.5,4530000.0
14885,Ireland,Europe,2012,80.8,4580000.0
14886,Ireland,Europe,2013,81.0,4630000.0
14887,Ireland,Europe,2014,81.1,
14888,Ireland,Europe,2015,81.1,
14889,Ireland,Europe,2016,81.2,
14890,Ireland,Europe,2017,81.3,
14891,Ireland,Europe,2018,81.5,
14892,Ireland,Europe,2019,81.7,
14893,Ireland,Europe,2020,81.8,
14894,Ireland,Europe,2021,82.0,
14895,Ireland,Europe,2022,82.2,
14896,Ireland,Europe,2023,82.4,
14897,Ireland,Europe,2024,82.5,
14898,Ireland,Europe,2025,82.7,
14899,Ireland,Europe,2026,82.9,
14900,Ireland,Europe,2027,83.1,
14901,Ireland,Europe,2028,83.2,
14902,Ireland,Europe,2029,83.4,
14903,Ireland,Europe,2030,83.6,
14904,Ireland,Europe,2031,83.7,
14905,Ireland,Europe,2032,83.9,
14906,Ireland,Europe,2033,84.0,
14907,Ireland,Europe,2034,84.2,
14908,Ireland,Europe,2035,84.3,
14909,Ireland,Europe,2036,84.5,
14910,Ireland,Europe,2037,84.6,
14911,Ireland,Europe,2038,84.7,
14912,Ireland,Europe,2039,84.8,
14913,Ireland,Europe,2040,85.0,
14914,Ireland,Europe,2041,85.1,
14915,Ireland,Europe,2042,85.2,
14916,Ireland,Europe,2043,85.4,
14917,Ireland,Europe,2044,85.5,
14918,Ireland,Europe,2045,85.6,
14919,Ireland,Europe,2046,85.7,
14920,Ireland,Europe,2047,85.9,
14921,Ireland,Europe,2048,86.0,
14922,Ireland,Europe,2049,86.1,
14923,Ireland,Europe,2050,86.2,6040000.0
14924,Ireland,Europe,2051,86.3,
14925,Ireland,Europe,2052,86.5,
14926,Ireland,Europe,2053,86.6,
14927,Ireland,Europe,2054,86.7,
14928,Ireland,Europe,2055,86.8,
14929,Ireland,Europe,2056,86.9,
14930,Ireland,Europe,2057,87.1,
14931,Ireland,Europe,2058,87.2,
14932,Ireland,Europe,2059,87.3,
14933,Ireland,Europe,2060,87.4,
14934,Ireland,Europe,2061,87.5,
14935,Ireland,Europe,2062,87.7,
14936,Ireland,Europe,2063,87.8,
14937,Ireland,Europe,2064,87.9,
14938,Ireland,Europe,2065,88.0,
14939,Ireland,Europe,2066,88.1,
14940,Ireland,Europe,2067,88.3,
14941,Ireland,Europe,2068,88.4,
14942,Ireland,Europe,2069,88.5,
14943,Ireland,Europe,2070,88.6,
14944,Ireland,Europe,2071,88.7,
14945,Ireland,Europe,2072,88.9,
14946,Ireland,Europe,2073,89.0,
14947,Ireland,Europe,2074,89.1,
14948,Ireland,Europe,2075,89.2,
14949,Ireland,Europe,2076,89.3,
14950,Ireland,Europe,2077,89.4,
14951,Ireland,Europe,2078,89.6,
14952,Ireland,Europe,2079,89.7,
14953,Ireland,Europe,2080,89.8,
14954,Ireland,Europe,2081,89.9,
14955,Ireland,Europe,2082,90.0,
14956,Ireland,Europe,2083,90.1,
14957,Ireland,Europe,2084,90.2,
14958,Ireland,Europe,2085,90.3,
14959,Ireland,Europe,2086,90.4,
14960,Ireland,Europe,2087,90.5,
14961,Ireland,Europe,2088,90.7,
14962,Ireland,Europe,2089,90.8,
14963,Ireland,Europe,2090,90.9,
14964,Ireland,Europe,2091,91.0,
14965,Ireland,Europe,2092,91.1,
14966,Ireland,Europe,2093,91.3,
14967,Ireland,Europe,2094,91.4,
14968,Ireland,Europe,2095,91.5,
14969,Ireland,Europe,2096,91.6,
14970,Ireland,Europe,2097,91.7,
14971,Ireland,Europe,2098,91.9,
14972,Ireland,Europe,2099,92.0,
14973,Ireland,Europe,2100,92.1,7050000.0
14974,Ireland,Europe,2008,79.8,4350000.0
14975,Ireland,Europe,2009,79.9,4410000.0
14976,Ireland,Europe,2010,80.4,4470000.0
14977,Ireland,Europe,2011,80.5,4530000.0
14978,Ireland,Europe,2012,80.8,4580000.0
14979,Ireland,Europe,2013,81.0,4630000.0
14980,Ireland,Europe,2014,81.1,
14981,Ireland,Europe,2015,81.1,
14982,Ireland,Europe,2016,81.2,
14983,Ireland,Europe,2017,81.3,
14984,Ireland,Europe,2018,81.5,
14985,Ireland,Europe,2019,81.7,
14986,Ireland,Europe,2020,81.8,
14987,Ireland,Europe,2021,82.0,
14988,Ireland,Europe,2022,82.2,
14989,Ireland,Europe,2023,82.4,
14990,Ireland,Europe,2024,82.5,
14991,Ireland,Europe,2025,82.7,
14992,Ireland,Europe,2026,82.9,
14993,Ireland,Europe,2027,83.1,
14994,Ireland,Europe,2028,83.2,
14995,Ireland,Europe,2029,83.4,
14996,Ireland,Europe,2030,83.6,
14997,Ireland,Europe,2031,83.7,
14998,Ireland,Europe,2032,83.9,
14999,Ireland,Europe,2033,84.0,
15000,Ireland,Europe,2034,84.2,
15001,Ireland,Europe,2035,84.3,
15002,Ireland,Europe,2036,84.5,
15003,Ireland,Europe,2037,84.6,
15004,Ireland,Europe,2038,84.7,
15005,Ireland,Europe,2039,84.8,
15006,Ireland,Europe,2040,85.0,
15007,Ireland,Europe,2041,85.1,
15008,Ireland,Europe,2042,85.2,
15009,Ireland,Europe,2043,85.4,
15010,Ireland,Europe,2044,85.5,
15011,Ireland,Europe,2045,85.6,
15012,Ireland,Europe,2046,85.7,
15013,Ireland,Europe,2047,85.9,
15014,Ireland,Europe,2048,86.0,
15015,Ireland,Europe,2049,86.1,
15016,Ireland,Europe,2050,86.2,6040000.0
15017,Ireland,Europe,2051,86.3,
15018,Ireland,Europe,2052,86.5,
15019,Ireland,Europe,2053,86.6,
15020,Ireland,Europe,2054,86.7,
15021,Ireland,Europe,2055,86.8,
15022,Ireland,Europe,2056,86.9,
15023,Ireland,Europe,2057,87.1,
15024,Ireland,Europe,2058,87.2,
15025,Ireland,Europe,2059,87.3,
15026,Ireland,Europe,2060,87.4,
15027,Ireland,Europe,2061,87.5,
15028,Ireland,Europe,2062,87.7,
15029,Ireland,Europe,2063,87.8,
15030,Ireland,Europe,2064,87.9,
15031,Ireland,Europe,2065,88.0,
15032,Ireland,Europe,2066,88.1,
15033,Ireland,Europe,2067,88.3,
15034,Ireland,Europe,2068,88.4,
15035,Ireland,Europe,2069,88.5,
15036,Ireland,Europe,2070,88.6,
15037,Ireland,Europe,2071,88.7,
15038,Ireland,Europe,2072,88.9,
15039,Ireland,Europe,2073,89.0,
15040,Ireland,Europe,2074,89.1,
15041,Ireland,Europe,2075,89.2,
15042,Ireland,Europe,2076,89.3,
15043,Ireland,Europe,2077,89.4,
15044,Ireland,Europe,2078,89.6,
15045,Ireland,Europe,2079,89.7,
15046,Ireland,Europe,2080,89.8,
15047,Ireland,Europe,2081,89.9,
15048,Ireland,Europe,2082,90.0,
15049,Ireland,Europe,2083,90.1,
15050,Ireland,Europe,2084,90.2,
15051,Ireland,Europe,2085,90.3,
15052,Ireland,Europe,2086,90.4,
15053,Ireland,Europe,2087,90.5,
15054,Ireland,Europe,2088,90.7,
15055,Ireland,Europe,2089,90.8,
15056,Ireland,Europe,2090,90.9,
15057,Ireland,Europe,2091,91.0,
15058,Ireland,Europe,2092,91.1,
15059,Ireland,Europe,2093,91.3,
15060,Ireland,Europe,2094,91.4,
15061,Ireland,Europe,2095,91.5,
15062,Ireland,Europe,2096,91.6,
15063,Ireland,Europe,2097,91.7,
15064,Ireland,Europe,2098,91.9,
15065,Ireland,Europe,2099,92.0,
15066,Ireland,Europe,2100,92.1,7050000.0
15067,Ireland,Europe,2008,79.8,4350000.0
15068,Ireland,Europe,2009,79.9,4410000.0
15069,Ireland,Europe,2010,80.4,4470000.0
15070,Ireland,Europe,2011,80.5,4530000.0
15071,Ireland,Europe,2012,80.8,4580000.0
15072,Ireland,Europe,2013,81.0,4630000.0
15073,Ireland,Europe,2014,81.1,
15074,Ireland,Europe,2015,81.1,
15075,Ireland,Europe,2016,81.2,
15076,Ireland,Europe,2017,81.3,
15077,Ireland,Europe,2018,81.5,
15078,Ireland,Europe,2019,81.7,
15079,Ireland,Europe,2020,81.8,
15080,Ireland,Europe,2021,82.0,
15081,Ireland,Europe,2022,82.2,
15082,Ireland,Europe,2023,82.4,
15083,Ireland,Europe,2024,82.5,
15084,Ireland,Europe,2025,82.7,
15085,Ireland,Europe,2026,82.9,
15086,Ireland,Europe,2027,83.1,
15087,Ireland,Europe,2028,83.2,
15088,Ireland,Europe,2029,83.4,
15089,Ireland,Europe,2030,83.6,
15090,Ireland,Europe,2031,83.7,
15091,Ireland,Europe,2032,83.9,
15092,Ireland,Europe,2033,84.0,
15093,Ireland,Europe,2034,84.2,
15094,Ireland,Europe,2035,84.3,
15095,Ireland,Europe,2036,84.5,
15096,Ireland,Europe,2037,84.6,
15097,Ireland,Europe,2038,84.7,
15098,Ireland,Europe,2039,84.8,
15099,Ireland,Europe,2040,85.0,
15100,Ireland,Europe,2041,85.1,
15101,Ireland,Europe,2042,85.2,
15102,Ireland,Europe,2043,85.4,
15103,Ireland,Europe,2044,85.5,
15104,Ireland,Europe,2045,85.6,
15105,Ireland,Europe,2046,85.7,
15106,Ireland,Europe,2047,85.9,
15107,Ireland,Europe,2048,86.0,
15108,Ireland,Europe,2049,86.1,
15109,Ireland,Europe,2050,86.2,6040000.0
15110,Ireland,Europe,2051,86.3,
15111,Ireland,Europe,2052,86.5,
15112,Ireland,Europe,2053,86.6,
15113,Ireland,Europe,2054,86.7,
15114,Ireland,Europe,2055,86.8,
15115,Ireland,Europe,2056,86.9,
15116,Ireland,Europe,2057,87.1,
15117,Ireland,Europe,2058,87.2,
15118,Ireland,Europe,2059,87.3,
15119,Ireland,Europe,2060,87.4,
15120,Ireland,Europe,2061,87.5,
15121,Ireland,Europe,2062,87.7,
15122,Ireland,Europe,2063,87.8,
15123,Ireland,Europe,2064,87.9,
15124,Ireland,Europe,2065,88.0,
15125,Ireland,Europe,2066,88.1,
15126,Ireland,Europe,2067,88.3,
15127,Ireland,Europe,2068,88.4,
15128,Ireland,Europe,2069,88.5,
15129,Ireland,Europe,2070,88.6,
15130,Ireland,Europe,2071,88.7,
15131,Ireland,Europe,2072,88.9,
15132,Ireland,Europe,2073,89.0,
15133,Ireland,Europe,2074,89.1,
15134,Ireland,Europe,2075,89.2,
15135,Ireland,Europe,2076,89.3,
15136,Ireland,Europe,2077,89.4,
15137,Ireland,Europe,2078,89.6,
15138,Ireland,Europe,2079,89.7,
15139,Ireland,Europe,2080,89.8,
15140,Ireland,Europe,2081,89.9,
15141,Ireland,Europe,2082,90.0,
15142,Ireland,Europe,2083,90.1,
15143,Ireland,Europe,2084,90.2,
15144,Ireland,Europe,2085,90.3,
15145,Ireland,Europe,2086,90.4,
15146,Ireland,Europe,2087,90.5,
15147,Ireland,Europe,2088,90.7,
15148,Ireland,Europe,2089,90.8,
15149,Ireland,Europe,2090,90.9,
15150,Ireland,Europe,2091,91.0,
15151,Ireland,Europe,2092,91.1,
15152,Ireland,Europe,2093,91.3,
15153,Ireland,Europe,2094,91.4,
15154,Ireland,Europe,2095,91.5,
15155,Ireland,Europe,2096,91.6,
15156,Ireland,Europe,2097,91.7,
15157,Ireland,Europe,2098,91.9,
15158,Ireland,Europe,2099,92.0,
15159,Ireland,Europe,2100,92.1,7050000.0
15160,Ireland,Europe,2008,79.8,4350000.0
15161,Ireland,Europe,2009,79.9,4410000.0
15162,Ireland,Europe,2010,80.4,4470000.0
15163,Ireland,Europe,2011,80.5,4530000.0
15164,Ireland,Europe,2012,80.8,4580000.0
15165,Ireland,Europe,2013,81.0,4630000.0
15166,Ireland,Europe,2014,81.1,
15167,Ireland,Europe,2015,81.1,
15168,Ireland,Europe,2016,81.2,
15169,Ireland,Europe,2017,81.3,
15170,Ireland,Europe,2018,81.5,
15171,Ireland,Europe,2019,81.7,
15172,Ireland,Europe,2020,81.8,
15173,Ireland,Europe,2021,82.0,
15174,Ireland,Europe,2022,82.2,
15175,Ireland,Europe,2023,82.4,
15176,Ireland,Europe,2024,82.5,
15177,Ireland,Europe,2025,82.7,
15178,Ireland,Europe,2026,82.9,
15179,Ireland,Europe,2027,83.1,
15180,Ireland,Europe,2028,83.2,
15181,Ireland,Europe,2029,83.4,
15182,Ireland,Europe,2030,83.6,
15183,Ireland,Europe,2031,83.7,
15184,Ireland,Europe,2032,83.9,
15185,Ireland,Europe,2033,84.0,
15186,Ireland,Europe,2034,84.2,
15187,Ireland,Europe,2035,84.3,
15188,Ireland,Europe,2036,84.5,
15189,Ireland,Europe,2037,84.6,
15190,Ireland,Europe,2038,84.7,
15191,Ireland,Europe,2039,84.8,
15192,Ireland,Europe,2040,85.0,
15193,Ireland,Europe,2041,85.1,
15194,Ireland,Europe,2042,85.2,
15195,Ireland,Europe,2043,85.4,
15196,Ireland,Europe,2044,85.5,
15197,Ireland,Europe,2045,85.6,
15198,Ireland,Europe,2046,85.7,
15199,Ireland,Europe,2047,85.9,
15200,Ireland,Europe,2048,86.0,
15201,Ireland,Europe,2049,86.1,
15202,Ireland,Europe,2050,86.2,6040000.0
15203,Ireland,Europe,2051,86.3,
15204,Ireland,Europe,2052,86.5,
15205,Ireland,Europe,2053,86.6,
15206,Ireland,Europe,2054,86.7,
15207,Ireland,Europe,2055,86.8,
15208,Ireland,Europe,2056,86.9,
15209,Ireland,Europe,2057,87.1,
15210,Ireland,Europe,2058,87.2,
15211,Ireland,Europe,2059,87.3,
15212,Ireland,Europe,2060,87.4,
15213,Ireland,Europe,2061,87.5,
15214,Ireland,Europe,2062,87.7,
15215,Ireland,Europe,2063,87.8,
15216,Ireland,Europe,2064,87.9,
15217,Ireland,Europe,2065,88.0,
15218,Ireland,Europe,2066,88.1,
15219,Ireland,Europe,2067,88.3,
15220,Ireland,Europe,2068,88.4,
15221,Ireland,Europe,2069,88.5,
15222,Ireland,Europe,2070,88.6,
15223,Ireland,Europe,2071,88.7,
15224,Ireland,Europe,2072,88.9,
15225,Ireland,Europe,2073,89.0,
15226,Ireland,Europe,2074,89.1,
15227,Ireland,Europe,2075,89.2,
15228,Ireland,Europe,2076,89.3,
15229,Ireland,Europe,2077,89.4,
15230,Ireland,Europe,2078,89.6,
15231,Ireland,Europe,2079,89.7,
15232,Ireland,Europe,2080,89.8,
15233,Ireland,Europe,2081,89.9,
15234,Ireland,Europe,2082,90.0,
15235,Ireland,Europe,2083,90.1,
15236,Ireland,Europe,2084,90.2,
15237,Ireland,Europe,2085,90.3,
15238,Ireland,Europe,2086,90.4,
15239,Ireland,Europe,2087,90.5,
15240,Ireland,Europe,2088,90.7,
15241,Ireland,Europe,2089,90.8,
15242,Ireland,Europe,2090,90.9,
15243,Ireland,Europe,2091,91.0,
15244,Ireland,Europe,2092,91.1,
15245,Ireland,Europe,2093,91.3,
15246,Ireland,Europe,2094,91.4,
15247,Ireland,Europe,2095,91.5,
15248,Ireland,Europe,2096,91.6,
15249,Ireland,Europe,2097,91.7,
15250,Ireland,Europe,2098,91.9,
15251,Ireland,Europe,2099,92.0,
15252,Ireland,Europe,2100,92.1,7050000.0
15253,Ireland,Europe,2008,79.8,4350000.0
15254,Ireland,Europe,2009,79.9,4410000.0
15255,Ireland,Europe,2010,80.4,4470000.0
15256,Ireland,Europe,2011,80.5,4530000.0
15257,Ireland,Europe,2012,80.8,4580000.0
15258,Ireland,Europe,2013,81.0,4630000.0
15259,Ireland,Europe,2014,81.1,
15260,Ireland,Europe,2015,81.1,
15261,Ireland,Europe,2016,81.2,
15262,Ireland,Europe,2017,81.3,
15263,Ireland,Europe,2018,81.5,
15264,Ireland,Europe,2019,81.7,
15265,Ireland,Europe,2020,81.8,
15266,Ireland,Europe,2021,82.0,
15267,Ireland,Europe,2022,82.2,
15268,Ireland,Europe,2023,82.4,
15269,Ireland,Europe,2024,82.5,
15270,Ireland,Europe,2025,82.7,
15271,Ireland,Europe,2026,82.9,
15272,Ireland,Europe,2027,83.1,
15273,Ireland,Europe,2028,83.2,
15274,Ireland,Europe,2029,83.4,
15275,Ireland,Europe,2030,83.6,
15276,Ireland,Europe,2031,83.7,
15277,Ireland,Europe,2032,83.9,
15278,Ireland,Europe,2033,84.0,
15279,Ireland,Europe,2034,84.2,
15280,Ireland,Europe,2035,84.3,
15281,Ireland,Europe,2036,84.5,
15282,Ireland,Europe,2037,84.6,
15283,Ireland,Europe,2038,84.7,
15284,Ireland,Europe,2039,84.8,
15285,Ireland,Europe,2040,85.0,
15286,Ireland,Europe,2041,85.1,
15287,Ireland,Europe,2042,85.2,
15288,Ireland,Europe,2043,85.4,
15289,Ireland,Europe,2044,85.5,
15290,Ireland,Europe,2045,85.6,
15291,Ireland,Europe,2046,85.7,
15292,Ireland,Europe,2047,85.9,
15293,Ireland,Europe,2048,86.0,
15294,Ireland,Europe,2049,86.1,
15295,Ireland,Europe,2050,86.2,6040000.0
15296,Ireland,Europe,2051,86.3,
15297,Ireland,Europe,2052,86.5,
15298,Ireland,Europe,2053,86.6,
15299,Ireland,Europe,2054,86.7,
15300,Ireland,Europe,2055,86.8,
15301,Ireland,Europe,2056,86.9,
15302,Ireland,Europe,2057,87.1,
15303,Ireland,Europe,2058,87.2,
15304,Ireland,Europe,2059,87.3,
15305,Ireland,Europe,2060,87.4,
